abhayverma2007 wrote a review May 2016,40,"New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy","New Delhi - Bengaluru
Domestic
Economy",Meeting expectation!,"First and most ipmportant thing is that Flight was on time. Hospitality was also nice. Only comment is that Food quality was not at that level wahat a person would like to have.
But overall it was very comfortable and convenient."
saj1th wrote a review May 2016,50,"New Delhi - Srinagar
Domestic
Economy","New Delhi - Srinagar
Domestic
Economy","New Delhi - Srinagar
Domestic
Economy",Best Airline as of now,"7 of us took off to Srinagar in April via Vistara and the experience was excellent.
No hassle check-in , decnet food and good leg space

Can't complain"
Sachin A wrote a review May 2016,50,"New Delhi - Bengaluru
Domestic
Premium Economy","New Delhi - Bengaluru
Domestic
Premium Economy","New Delhi - Bengaluru
Domestic
Premium Economy",Young & Dynamic Airline,I travelled in Vistara on a morning flight. I intentionally chose Vistara becoz I wanted to experience. The food on board was quite different and fresh. The crew members were also quite courteous.
Manish Khanna wrote a review May 2016,50,"Mumbai - Goa
Domestic
Premium Economy","Mumbai - Goa
Domestic
Premium Economy","Mumbai - Goa
Domestic
Premium Economy",Vistara is THE airline to fly in India!,"I use Vistara weekly for my trips to Goa. Since they have started operations they have set the benchmark back for Indian carriers that the defunct Kingfisher had done when alive.
Right from the T2 check in counter to the crew, all do a superb job.
At Goa airport Vistara staff however are in a league of their own.
They really know what is customer service. They simply meet and exceed expectations each and every time. I would name everyone of them as doing a superb job each and every time I fly back to Bombay.
I use Goa and Delhi as my main sectors, and there is no question of using any other airline.
I only hope they increase more flights to more destinations out of Bombay.
Try them and you will not be disappointed."
SSMayurVihar wrote a review May 2016,30,"New Delhi - Goa
Domestic
Economy","New Delhi - Goa
Domestic
Economy","New Delhi - Goa
Domestic
Economy",decent flying experience,seamless check in and boarding experience.... not too much of waiting... nice aircraft interiors. Decent and efficient crew...good in-flight meal (as good as in-flight dining can possibly be).
RajeshSahu wrote a review May 2016,50,"Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy","Pune - New Delhi
Domestic
Economy",Nice First Time Journey,"I was travelling through Vistara for the first time. It was a fine experience with flight sticking to time schedule, polite staff, brand new & comfortable flight."
YatriForever wrote a review May 2016,50,"New Delhi - Lucknow
Domestic
Economy","New Delhi - Lucknow
Domestic
Economy","New Delhi - Lucknow
Domestic
Economy",Great start !,"This was my first Vistara flight, ever since Vistara went on air in India. The onboard service was excellent, even though Lucknow is a very short flight from Delhi. The flight was on time with smooth landing and take off. Hopefully Vistara retains this high level of service and efficiency as they expand their fleet and operations in India."
hmansari88 wrote a review May 2016,50,"Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy","Ahmedabad - New Delhi
Domestic
Economy",One of the best in flight services i have experienced in my more than 20 years of travelling,"I was travelling alone, returning from a business trip. The ticket was booked by my wife and as this happened to be the only flight meeting my time requirements-It was going to be Vistara (a tie up of TATA and Singapore Airlines). I was expecting an uneventful flight and it was. The check-in staff were well spoken and well dressed as is the case with all airlines. (I might have generalized a bit about all airlines having well spoken staff.) Boarding was also carried out in sequential order of seating of course giving priority to women, children and elderly. Again now a days most airlines conduct their boarding in this manner so nothing new here. One thing which caught my attention was that in their announcements they referred to us (passengers) as ""customers"" which felt sort of depersonalized and distant. As I boarded the flight, it was obvious that they had acquired new planes-it felt clean and fresh. Found my seat and buckled up. After take off, they started the refreshment service. The food was good both in terms of quality and quantity. A lot of the passengers were fasting for navratra so they refused the food. The stewardesses could have cared less-they offered, the passengers refused-end of story. But this was not the case here. They kept asking them with a sound of genuine concern if they would like something else or if they would like to take something to eat later. This is what touched me most about this flight. Singapore airlines is known for their excellent service and hospitality and the staff at Vistara is doing a good job of upholding that tradition and this is why i believe it is one of the best domestic airlines I have flown till date. Their prices tend to be a bit on the pricier side and it would be nice if something could be done to make them more competetive so everyone would be able to get the Vistara experience and not just go for the other airline only because of the cheap air fare.
Its been more than a year since I have flown Vistara but my wife happened to travel with them recently and she assures me that they have maintained their hospitality even now."
RaviG0yal wrote a review May 2016,50,"Ahmedabad - New Delhi
Domestic
Business Class","Ahmedabad - New Delhi
Domestic
Business Class","Ahmedabad - New Delhi
Domestic
Business Class",Best domestic route flight in india,"Best airline in India as of now. Very reasonable prices. Food of jet airways, timing & service of Indigo and prices & Cushy seating comfort of Air India are all merged into one. A new class of Premium economy is a very nice compromise b/w economy & business class.
These purple suited people know very well how to make a customer a REGULAR.
Take-off & landing are very smooth, didn't even felt the same at Delhi.

Found my preferred choice for flying in Vistara."
Dinesh C wrote a review May 2016,50,"New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy","New Delhi - Mumbai
Domestic
Economy",Top airline in India,"One of the best airline in india .seating ,food , on time departure,arrivel ,overall level to international flight ."
