,Laptop Name,Price,Overall Rating,Total Ratings,Total Reviews,Processor,RAM,OS,Storage,Screen,Warranty
203,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹47,980",4,736 Ratings , 77 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
204,ALIENWARE Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 T...,"₹1,74,990",4.9,10 Ratings , 0 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
205,MSI GE66 Raider Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 20...,"₹1,94,990",5,2 Ratings , 1 Reviews,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,"Dragon Center, Cooler Boost 5, Nahimic VR, True Color 2.0, Nahimic 3"
206,APPLE MacBook Pro with Touch Bar Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MXK72HN/A,"₹1,32,990",4.6,16 Ratings , 1 Reviews,Intel Core i5 Processor (8th Gen),8 GB LPDDR3 RAM,Mac OS Operating System,512 GB SSD,33.02 cm (13 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player"
207,DELL G5 15 SE Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/AMD Radeon RX ...,"₹89,990",4.3,149 Ratings , 19 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail"
208,HP Chromebook x360 Core i3 10th Gen - (4 GB/64 GB EMMC Storage/Chrome OS) 14c-ca0004TU 2 in 1 Laptop,"₹39,990",4.5,22 Ratings , 7 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,Chrome Operating System,35.56 cm (14 inch) Touchscreen Display,"HP Support Assistant, Built-in Google Assistant, HP Audio Switch, HP ePrint, Dropbox, Pre-installed G-suite Apps",1 Year Onsite Warranty
209,APPLE MacBook Air Core i5 10th Gen - (8 GB/256 GB SSD/Mac OS Catalina) Z0YJ001KD,"₹92,990",4.5,308 Ratings , 21 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,Mac OS Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player"
210,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹34,990",3.6,"2,437 Ratings ", 362 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019
211,Lenovo Ideapad Slim 3i Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹34,990",3.6,72 Ratings , 10 Reviews,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
212,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-423IN Laptop,"₹49,990",4.4,46 Ratings , 10 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Cooler Boost, Nahimic 3, Creator Center"
213,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Lapto...,"₹57,990",4.4,143 Ratings , 31 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home and Student 2019
214,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-SBA Thin and ...,"₹38,990",4.1,"1,677 Ratings ", 305 Reviews,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,Microsoft Office 365 (for 1 Year)
215,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,"₹44,488",4.2,562 Ratings , 63 Reviews,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
216,DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 5300 Thin and Light Laptop,"₹63,790",4.5,25 Ratings , 5 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,Microsoft Office Home and Student 2019
217,ASUS Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/Windows 10 Home) M515DA-BQ502TS Thin and Light Laptop,"₹41,990",4,23 Ratings , 3 Reviews,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inches) Display,"Office Home and Student 2019, MyASUS, Link to MyASUS, Splendid, Tru2Life"
218,DELL Inspiron Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Laptop,"₹50,190",3.9,"1,075 Ratings ", 175 Reviews,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
219,HP 14s Celeron Dual Core - (8 GB/256 GB SSD/Windows 10 Home) 14s-dq3017TU Thin and Light Laptop,"₹29,990",4.1,333 Ratings , 62 Reviews,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 Inches) Display,"HP Documentation, HP Smart, Microsoft Office Home & Student 2019"
220,HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-ep0123TX Laptop,"₹1,43,990",4.2,11 Ratings , 4 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
221,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) S145-15IIL Laptop,"₹52,820",4.2,292 Ratings , 36 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
222,ASUS ZenBook 14 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX433FA-A6111T Thin and Light Lapt...,"₹85,990",4.5,17 Ratings , 0 Reviews,Intel Core i7 Processor (8th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,Asus Splendid
223,MSI Modern 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-426IN Laptop,"₹39,990",4.5,46 Ratings , 11 Reviews,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,"Cooler Boost, Nahimic 3, Creator Center"
224,HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop,"₹1,62,990",3.3,3 Ratings , 1 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,"HP Audio Switch, HP Documentation, HP e-Service, HP JumpStart, HP Support Assistant, HP Connection Optimizer, HP Command Center, HP PC Hardware Diagnostics Windows"
225,ASUS ZenBook Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX325JA-EG135TS Thin and Light Lapto...,"₹74,990",4.6,5 Ratings , 1 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"My Asus, Splendid, Microsoft Office Home and Student 2019"
226,MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,"₹99,990",4.1,47 Ratings , 6 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Cooler Boost, True Color 2.0, Nahimic 3, Creator Center"
227,MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,"₹1,49,990",4.1,10 Ratings , 3 Reviews,512 GB SSD for Reduced Boot Up Time and in Game Loading,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",NVIDIA Geforce GTX 1060 for Desktop Level Performance,Per-Key RGB Gaming Keyboard Helps in Customizing Each Key,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM
228,MSI Stealth Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060)...,"₹1,89,990",4.8,4 Ratings , 1 Reviews,NVIDIA GeForce RTX 2060,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
229,lenovo Ideapad Flex 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) 5 14ITL05 2 in 1 ...,"₹64,990",4.4,78 Ratings , 6 Reviews,Intel Evo platform feat 11th Gen Intel Core i5 processor,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
230,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-SSA Thin and ...,"₹38,990",4.1,"1,682 Ratings ", 311 Reviews,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,Microsoft Office 365 (for 1 Year)
231,ASUS ZenBook Duo Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX481FL-B5811T Thi...,"₹91,990",4.5,65 Ratings , 16 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,Asus Splendid
232,LG Gram 15 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 15Z90N Laptop,"₹72,990",4.7,9 Ratings , 5 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,3 Years Manufacturer Warranty
233,HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw0204TU 2 in 1 Laptop,"₹99,990",4.4,134 Ratings , 19 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,"HP Audio Switch, HP ePrint, HP Support Assistant, HP JumpStart, HP Connection Optimizer, HP PC Hardware Diagnostics, HP Command Centre, Microsoft Office Home and Student 2019"
234,ASUS ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T La...,"₹1,75,190",4.8,6 Ratings , 1 Reviews,First Ever Screenpad,NVIDIA GeForce GTX 1050 Ti,Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD
235,acer Aspire 3 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) A315-56 Laptop,"₹47,599",3.9,33 Ratings , 2 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"Acer Care Center, Acer Configuration Manager, Quick Access, Acer Product Registration"
236,ASUS ROG Strix G Core i5 9th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹75,590",4.6,191 Ratings , 36 Reviews,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
237,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹29,990",3.7,139 Ratings , 26 Reviews,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
238,Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹1,84,990",3.4,7 Ratings , 3 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
239,Lenovo Legion 5 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹72,990",4.3,38 Ratings , 8 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
240,ASUS VivoBook Flip 14 Ryzen 3 Quad Core 4300U - (4 GB/256 GB SSD/Windows 10 Home) TM420IA-EC096TS 2 in...,"₹50,590",4.8,4 Ratings , 3 Reviews,AMD Ryzen 3 Quad Core Processor,4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,"My Asus, Splendid, Microsoft Office Home and Student 2019"
241,DELL Inspiron Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5501 Thin an...,"₹94,500",4.5,45 Ratings , 7 Reviews,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
242,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X413EP-EK511...,"₹62,990",4.8,8 Ratings , 0 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home and Student 2019, Tru2Life, Splendid, My Asus"
243,ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X413EP-EK512...,"₹62,990",4.8,8 Ratings , 0 Reviews,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home and Student 2019, Tru2Life, Splendid, My Asus"
244,acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) A315-58 Thin and Light Laptop,"₹34,490",4.1,104 Ratings , 20 Reviews,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inches) Display,"Acer Care Center, Acer Product Registration, Quick Access"
245,ASUS ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX434FL-A5822T...,"₹1,05,990",5,4 Ratings , 0 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Asus Splendid, Microsoft Office Home and Student 2019"
246,acer Aspire 5 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home) a515-52-555f Thin and L...,"₹55,480",4.1,9 Ratings , 3 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,"Acer Care Center, Acer Quick Access, Acer Configuration Manager"
247,ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG031T Thin and Light Lap...,"₹64,990",4.5,507 Ratings , 94 Reviews,Intel Core i7 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"Asus Splendid, ICEsound"
248,Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹74,990",4.1,15 Ratings , 3 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019
249,acer P2 Series Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) TMP214-52 Thin and Light Laptop,"₹48,990",4.1,250 Ratings , 49 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,3 Years Domestic and 1 Year International Travelers Warranty (ITW)
250,HP Spectre x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,"₹1,27,990",5,2 Ratings , 1 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,"HP Audio Switch, HP Documentation, HP e-Service, HP JumpStart, HP Support Assistant, HP Connection Optimizer, HP Command Center, HP PC Hardware Diagnostics Windows"
251,Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹71,990",4.4,24 Ratings , 3 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
252,MSI GL65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"₹1,09,990",4.5,541 Ratings , 93 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,"Matrix Display, Dragon Center, Cooler Boost 5, Nahimic 3"
253,ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG011T Thin and Light Lap...,"₹59,990",4.5,298 Ratings , 44 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,"Asus Splendid, ICEsound"
254,MSI Prestige 15 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) Prestige 15 A10SC-...,"₹99,990",4.4,115 Ratings , 23 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"Cooler Boost 3, True Color 2.0, Nahimic 3, Creator Center"
255,ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TP470EA-EC029TS 2 in 1 Lapt...,"₹65,990",4.2,33 Ratings , 8 Reviews,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,"Microsoft Office Home and Student 2019, Splendid, Tru2Life, My Asus"
256,ASUS TUF Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹88,990",4.2,57 Ratings , 8 Reviews,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty
257,acer Predator Triton 300 Core i7 10th Gen - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,59,990",3.7,3 Ratings , 1 Reviews,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,2 TB SSD,39.62 cm (15.6 inch) Display,"PredatorSense, Acer Product Registration, Acer Care Center, Acer Collection, Quick Access"
258,Lenovo Ideapad 3 Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹45,790",3.6,383 Ratings , 66 Reviews,Intel Core i5 Processor (10th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019
259,MSI Modern 14 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 A10RAS-1069...,"₹79,990",4.9,29 Ratings , 7 Reviews,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Cooler Boost 3, True Color 2.0, Nahimic 3, Creator Center"
260,ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,"₹1,54,990",5,3 Ratings , 0 Reviews,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase
261,acer Swift 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) SF514-55TA Thin and Light ...,"₹64,990",4.4,17 Ratings , 5 Reviews,Intel Evo platform feat 11th Gen Intel Core i5 processor,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display
262,MICROSOFT Surface Pro 7 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 1866 2 in 1 Laptop,"₹99,990",4,4 Ratings , 0 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,64 bit Windows 10 Operating System,256 GB SSD,31.24 cm (12.3 inch) Touchscreen Display,1 Year Onsite Warranty
263,MSI GE Core i7 8th Gen - (16 GB/1 TB HDD/512 GB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce GTX 1...,"₹1,79,990",4.8,12 Ratings , 1 Reviews,512 GB SSD for Reduced Boot Up Time and in Game Loading,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",MSI's Cooler Boost 5 Technology for Interruption Free Gaming,Per-Key RGB Gaming Keyboard Helps in Customizing Each Key,NVIDIA Geforce GTX 1070 for Desktop Level Performance,Intel Core i7 Processor (8th Gen)
264,MICROSOFT Surface Laptop 3 Ryzen 5 Quad Core 3580U - (8 GB/128 GB SSD/Windows 10 Home) 1873 Laptop,"₹99,990",4.7,7 Ratings , 0 Reviews,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,128 GB SSD,38.1 cm (15 inch) Touchscreen Display,1 Year Limited Hardware Warranty
265,ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home) X413JA-EK278TS Thin and Ligh...,"₹59,990",3.9,115 Ratings , 19 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,35.56 cm (14 inch) Display,"Tru2Life, Splendid, My Asus, Microsoft Office Home and Student 2019"
266,HP Pavilion Laptop 15-eg Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15-eg0103...,"₹72,990",4.5,82 Ratings , 12 Reviews,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,HP Audio Switch; HP Documentation; HP JumpStart; HP Support Assistant; HP Connection Optimizer; HP BIOS Recovery; HP QuickDrop
267,ASUS VivoBook 14 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK585T Thin and Li...,"₹59,990",4.4,"1,012 Ratings ", 175 Reviews,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"My Asus, Splendid"
268,APPLE MacBook Air Core i5 10th Gen - (8 GB/256 GB SSD/Mac OS Catalina) Z0YJ001KD,"₹92,990",4.5,308 Ratings , 21 Reviews,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,Mac OS Operating System,256 GB SSD,33.78 cm (13.3 inch) Display,"Built-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player"
269,ASUS ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,"₹75,990",4.3,3 Ratings , 0 Reviews,Intel Core i7 Processor (10th Gen),8 GB DDR4 RAM,DOS Operating System,1 TB HDD,35.56 cm (14 inch) Display,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase
270,ASUS ROG Core i7 7th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX ...,"₹1,46,490",3,2 Ratings , 1 Reviews,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",Intel Core i7 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display
271,DELL Inspiron Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ins 5408 Thin and Light Laptop,"₹67,590",4.3,211 Ratings , 34 Reviews,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019
